customer_id,customer_name,email,region,signup_date
C01943,Sophia Brown,user1943@example.com,North America,2023-02-01
C01944,Emily Johnson,user1944@example.com,Europe,2020-11-30
C01945,Chris Davis,user1945@example.com,Australia,2020-12-05
C01946,Alex Brown,user1946@example.com,Asia,2022-04-11
C01947,Alex Wilson,user1947@example.com,North America,2022-09-16
C01948,Jane Davis,user1948@example.com,Europe,2023-03-16
C01949,Mike Wilson,user1949@example.com,South America,2023-04-14
C01950,Jane Taylor,user1950@example.com,North America,2020-05-03
C01951,Sophia Taylor,user1951@example.com,Asia,2023-06-12
C01952,Emily Brown,user1952@example.com,Australia,2022-04-17
C01953,Mike Smith,user1953@example.com,Asia,2023-09-25
C01954,Emily Smith,user1954@example.com,Europe,2022-04-11
C01955,Alex Brown,user1955@example.com,Australia,2022-04-23
C01956,Alex Smith,user1956@example.com,Australia,2020-02-09
C01957,Alex Smith,user1957@example.com,Asia,2020-10-30
C01958,Alex Miller,user1958@example.com,Europe,2023-01-13
C01959,Alex Moore,user1959@example.com,Asia,2022-05-31
C01960,John Miller,user1960@example.com,North America,2022-01-08
C01961,Jane Davis,user1961@example.com,North America,2021-02-20
C01962,Sophia Taylor,user1962@example.com,South America,2023-01-29
C01963,Sophia Brown,user1963@example.com,Asia,2021-03-16
C01964,Emily Moore,user1964@example.com,North America,2023-03-15
C01965,Alex Brown,user1965@example.com,Europe,2023-08-17
C01966,Chris Brown,user1966@example.com,South America,2022-01-09
C01967,Katie Taylor,user1967@example.com,Asia,2022-07-29
C01968,Jane Davis,user1968@example.com,North America,2020-05-09
C01969,Mike Moore,user1969@example.com,South America,2022-04-19
C01970,Alex Johnson,user1970@example.com,South America,2021-09-21
C01971,John Davis,user1971@example.com,Asia,2022-04-04
C01972,Mike Brown,user1972@example.com,Australia,2023-10-01
C01973,Jane Brown,user1973@example.com,Europe,2022-12-20
C01974,Sophia Smith,user1974@example.com,South America,2020-09-30
C01975,Jane Johnson,user1975@example.com,South America,2020-08-10
C01976,Sophia Brown,user1976@example.com,South America,2020-01-03
C01977,John Moore,user1977@example.com,Europe,2020-01-29
C01978,Mike Wilson,user1978@example.com,Asia,2021-01-21
C01979,John Moore,user1979@example.com,Australia,2023-10-30
C01980,Emily Taylor,user1980@example.com,North America,2022-08-25
C01981,Mike Wilson,user1981@example.com,South America,2020-01-20
C01982,Jane Moore,user1982@example.com,Europe,2023-04-30
C01983,Alex Miller,user1983@example.com,North America,2020-02-13
C01984,Sophia Davis,user1984@example.com,North America,2022-07-04
C01985,Jane Miller,user1985@example.com,Europe,2020-04-05
C01986,Mike Miller,user1986@example.com,South America,2021-05-18
C01987,Emily Smith,user1987@example.com,Europe,2022-09-25
C01988,John Johnson,user1988@example.com,Australia,2022-12-01
C01989,John Moore,user1989@example.com,Asia,2020-05-04
C01990,Emily Wilson,user1990@example.com,South America,2022-12-16
C01991,Mike Wilson,user1991@example.com,Asia,2023-07-17
C01992,Jane Brown,user1992@example.com,South America,2022-11-14
C01993,Mike Miller,user1993@example.com,North America,2022-05-03
C01994,Chris Moore,user1994@example.com,Asia,2023-12-14
C01995,Katie Miller,user1995@example.com,Australia,2022-06-09
C01996,Mike Davis,user1996@example.com,South America,2023-04-02
C01997,Mike Taylor,user1997@example.com,Asia,2021-04-05
C01998,Alex Wilson,user1998@example.com,Asia,2020-12-02
C01999,Sophia Miller,user1999@example.com,Australia,2020-03-15
C02000,Chris Wilson,user2000@example.com,South America,2022-10-18
C02001,Mike Brown,user2001@example.com,Australia,2023-12-17
C02002,Jane Davis,user2002@example.com,Europe,2020-03-12
C02003,Sophia Brown,user2003@example.com,North America,2023-03-14
C02004,Jane Davis,user2004@example.com,Australia,2022-11-20
C02005,Mike Wilson,user2005@example.com,Europe,2021-04-25
C02006,John Brown,user2006@example.com,Australia,2021-07-13
C02007,Mike Smith,user2007@example.com,Australia,2022-10-30
C02008,Jane Brown,user2008@example.com,South America,2021-07-09
C02009,Sophia Moore,user2009@example.com,Australia,2023-05-01
C02010,Jane Johnson,user2010@example.com,Australia,2020-11-12
C02011,Chris Davis,user2011@example.com,Asia,2023-10-09
C02012,Katie Johnson,user2012@example.com,Australia,2023-11-24
C02013,John Moore,user2013@example.com,North America,2023-11-17
C02014,Mike Miller,user2014@example.com,Asia,2022-06-10
C02015,John Brown,user2015@example.com,Australia,2022-10-04
C02016,Sophia Taylor,user2016@example.com,Australia,2021-09-15
C02017,John Davis,user2017@example.com,South America,2023-01-12
C02018,Chris Davis,user2018@example.com,North America,2022-06-20
C02019,John Davis,user2019@example.com,Australia,2022-04-18
C02020,Alex Smith,user2020@example.com,Australia,2023-11-02
C02021,Katie Davis,user2021@example.com,Asia,2020-12-26
C02022,John Brown,user2022@example.com,Asia,2023-06-14
C02023,Jane Miller,user2023@example.com,North America,2022-04-19
C02024,Mike Wilson,user2024@example.com,Asia,2021-12-12
C02025,Mike Moore,user2025@example.com,Australia,2020-05-01
C02026,Emily Smith,user2026@example.com,Europe,2022-08-30
C02027,Jane Johnson,user2027@example.com,Europe,2021-08-09
C02028,Chris Wilson,user2028@example.com,South America,2023-10-10
C02029,Katie Miller,user2029@example.com,South America,2021-07-04
C02030,Emily Davis,user2030@example.com,Asia,2021-11-27
C02031,Sophia Moore,user2031@example.com,Europe,2022-03-19
C02032,John Miller,user2032@example.com,Europe,2021-10-10
C02033,Alex Moore,user2033@example.com,Europe,2022-06-23
C02034,Jane Johnson,user2034@example.com,Europe,2020-09-29
C02035,Chris Wilson,user2035@example.com,Australia,2022-05-24
C02036,Jane Miller,user2036@example.com,Asia,2022-08-22
C02037,Chris Taylor,user2037@example.com,South America,2022-03-20
C02038,Mike Taylor,user2038@example.com,North America,2022-01-08
C02039,Emily Wilson,user2039@example.com,Europe,2023-10-18
C02040,Sophia Taylor,user2040@example.com,North America,2021-07-19
C02041,John Taylor,user2041@example.com,Europe,2020-07-02
C02042,Jane Miller,user2042@example.com,Australia,2023-05-09
C02043,Jane Moore,user2043@example.com,Australia,2022-11-10
C02044,Emily Davis,user2044@example.com,Australia,2020-11-24
C02045,Katie Moore,user2045@example.com,North America,2022-10-25
C02046,Katie Smith,user2046@example.com,North America,2020-07-29
C02047,Chris Davis,user2047@example.com,Asia,2022-07-03
C02048,Chris Johnson,user2048@example.com,Australia,2023-04-15
C02049,Mike Wilson,user2049@example.com,Asia,2021-07-09
C02050,Jane Brown,user2050@example.com,Australia,2022-10-17
C02051,Sophia Wilson,user2051@example.com,Asia,2022-09-03
C02052,Katie Davis,user2052@example.com,Europe,2023-03-28
C02053,Chris Brown,user2053@example.com,Asia,2021-12-17
C02054,Emily Taylor,user2054@example.com,North America,2020-01-08
C02055,Emily Davis,user2055@example.com,North America,2020-03-23
C02056,Emily Miller,user2056@example.com,North America,2021-01-31
C02057,Emily Davis,user2057@example.com,Europe,2021-09-21
C02058,Emily Davis,user2058@example.com,South America,2021-11-14
C02059,Katie Brown,user2059@example.com,South America,2020-09-28
C02060,Jane Johnson,user2060@example.com,Europe,2020-11-01
C02061,Jane Taylor,user2061@example.com,Europe,2020-05-04
C02062,John Smith,user2062@example.com,Europe,2021-01-15
C02063,Sophia Wilson,user2063@example.com,Australia,2022-06-14
C02064,Katie Taylor,user2064@example.com,Australia,2021-01-02
C02065,Chris Taylor,user2065@example.com,Asia,2022-03-24
C02066,Alex Miller,user2066@example.com,South America,2023-06-06
C02067,Mike Davis,user2067@example.com,Asia,2021-04-07
C02068,Alex Smith,user2068@example.com,Europe,2020-04-29
C02069,Mike Taylor,user2069@example.com,Europe,2021-03-19
C02070,John Wilson,user2070@example.com,Asia,2020-09-13
C02071,Mike Brown,user2071@example.com,South America,2022-03-07
C02072,Sophia Johnson,user2072@example.com,South America,2023-09-20
C02073,Sophia Wilson,user2073@example.com,Australia,2021-06-07
C02074,John Smith,user2074@example.com,South America,2021-12-08
C02075,Emily Moore,user2075@example.com,North America,2020-12-17
C02076,Jane Wilson,user2076@example.com,Australia,2022-01-30
C02077,Katie Miller,user2077@example.com,Australia,2022-06-26
C02078,Alex Miller,user2078@example.com,Australia,2021-04-01
C02079,Emily Miller,user2079@example.com,Europe,2021-05-09
C02080,Sophia Wilson,user2080@example.com,Europe,2020-01-21
C02081,Katie Brown,user2081@example.com,Europe,2023-06-06
C02082,Sophia Moore,user2082@example.com,South America,2020-03-08
C02083,Emily Moore,user2083@example.com,Australia,2022-08-03
C02084,Katie Wilson,user2084@example.com,Australia,2021-06-12
C02085,Mike Miller,user2085@example.com,South America,2020-03-21
C02086,Sophia Brown,user2086@example.com,North America,2022-02-19
C02087,Alex Davis,user2087@example.com,Asia,2021-04-10
C02088,Jane Miller,user2088@example.com,Australia,2021-11-17
C02089,Emily Moore,user2089@example.com,Asia,2020-06-26
C02090,Mike Davis,user2090@example.com,North America,2022-06-05
C02091,Alex Brown,user2091@example.com,South America,2022-11-20
C02092,Sophia Smith,user2092@example.com,Australia,2021-12-03
C02093,Alex Moore,user2093@example.com,North America,2020-10-27
C02094,Sophia Brown,user2094@example.com,South America,2023-08-18
C02095,Katie Taylor,user2095@example.com,North America,2020-10-31
C02096,Chris Miller,user2096@example.com,Europe,2021-07-10
C02097,John Moore,user2097@example.com,Asia,2022-08-10
C02098,Jane Brown,user2098@example.com,Australia,2022-03-29
C02099,John Davis,user2099@example.com,Asia,2022-09-07
C02100,Chris Taylor,user2100@example.com,South America,2022-01-23
C02101,Jane Taylor,user2101@example.com,Asia,2020-09-07
C02102,Katie Miller,user2102@example.com,South America,2020-09-13
C02103,Katie Wilson,user2103@example.com,Australia,2021-12-02
C02104,Chris Wilson,user2104@example.com,Australia,2023-12-21
C02105,John Moore,user2105@example.com,Australia,2023-02-16
C02106,Jane Wilson,user2106@example.com,Asia,2021-02-13
C02107,Emily Brown,user2107@example.com,South America,2022-09-14
C02108,Chris Wilson,user2108@example.com,North America,2023-07-20
C02109,Katie Taylor,user2109@example.com,Asia,2023-03-23
C02110,Sophia Johnson,user2110@example.com,Australia,2023-04-30
C02111,Mike Miller,user2111@example.com,South America,2020-02-20
C02112,Sophia Brown,user2112@example.com,South America,2020-05-06
C02113,Alex Wilson,user2113@example.com,Australia,2022-01-03
C02114,Mike Moore,user2114@example.com,Asia,2021-03-05
C02115,Jane Johnson,user2115@example.com,Australia,2022-03-29
C02116,Alex Wilson,user2116@example.com,South America,2022-04-15
C02117,Emily Wilson,user2117@example.com,Europe,2023-05-14
C02118,Katie Miller,user2118@example.com,Australia,2021-03-03
C02119,Chris Moore,user2119@example.com,Europe,2021-02-01
C02120,Chris Taylor,user2120@example.com,North America,2020-10-05
C02121,Katie Taylor,user2121@example.com,Australia,2022-10-05
C02122,Mike Brown,user2122@example.com,South America,2022-06-08
C02123,Alex Smith,user2123@example.com,Europe,2021-04-17
C02124,Alex Davis,user2124@example.com,Europe,2021-03-20
C02125,Chris Johnson,user2125@example.com,South America,2021-06-12
C02126,Emily Brown,user2126@example.com,North America,2020-09-22
C02127,Mike Johnson,user2127@example.com,North America,2020-11-02
C02128,Jane Johnson,user2128@example.com,Australia,2022-12-27
C02129,Sophia Smith,user2129@example.com,North America,2021-12-27
C02130,John Moore,user2130@example.com,Australia,2023-11-28
C02131,Jane Johnson,user2131@example.com,Europe,2022-03-30
C02132,Chris Brown,user2132@example.com,South America,2020-11-22
C02133,Jane Moore,user2133@example.com,North America,2022-11-30
C02134,Chris Davis,user2134@example.com,South America,2021-04-17
C02135,Emily Miller,user2135@example.com,South America,2022-08-11
C02136,Sophia Brown,user2136@example.com,Europe,2020-10-13
C02137,Alex Brown,user2137@example.com,North America,2021-03-24
C02138,John Smith,user2138@example.com,North America,2022-10-15
C02139,Katie Wilson,user2139@example.com,South America,2023-10-12
C02140,Sophia Taylor,user2140@example.com,Asia,2020-12-27
C02141,Chris Taylor,user2141@example.com,Asia,2021-01-16
C02142,Alex Brown,user2142@example.com,Asia,2021-11-21
C02143,Sophia Moore,user2143@example.com,South America,2023-04-02
C02144,Chris Wilson,user2144@example.com,Australia,2021-03-01
C02145,Sophia Davis,user2145@example.com,South America,2020-07-27
C02146,Jane Taylor,user2146@example.com,Asia,2020-03-13
C02147,Chris Wilson,user2147@example.com,Asia,2021-04-22
C02148,Mike Miller,user2148@example.com,South America,2021-04-14
C02149,Alex Miller,user2149@example.com,Australia,2022-08-23
C02150,John Smith,user2150@example.com,South America,2023-12-02
C02151,Alex Wilson,user2151@example.com,Asia,2020-04-18
C02152,Chris Taylor,user2152@example.com,Asia,2020-01-15
C02153,John Taylor,user2153@example.com,Asia,2023-01-17
C02154,Sophia Miller,user2154@example.com,South America,2023-11-20
C02155,John Moore,user2155@example.com,Asia,2023-04-11
C02156,Chris Davis,user2156@example.com,North America,2021-10-01
C02157,John Wilson,user2157@example.com,Europe,2020-10-18
C02158,Emily Moore,user2158@example.com,Asia,2023-09-03
C02159,Mike Moore,user2159@example.com,South America,2021-03-01
C02160,Emily Brown,user2160@example.com,South America,2021-05-29
C02161,Mike Moore,user2161@example.com,Asia,2020-03-10
C02162,Emily Miller,user2162@example.com,North America,2021-02-22
C02163,Jane Moore,user2163@example.com,North America,2022-07-01
C02164,Emily Miller,user2164@example.com,North America,2020-01-23
C02165,Chris Miller,user2165@example.com,South America,2021-07-01
C02166,Mike Davis,user2166@example.com,Australia,2021-02-08
C02167,Jane Brown,user2167@example.com,South America,2021-01-26
C02168,Alex Miller,user2168@example.com,Asia,2021-04-22
C02169,Jane Taylor,user2169@example.com,Australia,2021-02-06
C02170,Sophia Miller,user2170@example.com,South America,2023-10-30
C02171,Sophia Davis,user2171@example.com,Australia,2020-09-10
C02172,Katie Smith,user2172@example.com,Europe,2023-07-18
C02173,Alex Smith,user2173@example.com,Asia,2023-07-07
C02174,John Brown,user2174@example.com,North America,2023-01-05
C02175,Jane Miller,user2175@example.com,Asia,2022-11-19
C02176,Chris Brown,user2176@example.com,North America,2021-03-07
C02177,Sophia Smith,user2177@example.com,South America,2022-12-28
C02178,Emily Johnson,user2178@example.com,South America,2021-07-29
C02179,Alex Smith,user2179@example.com,Asia,2022-01-21
C02180,Sophia Davis,user2180@example.com,Asia,2022-03-27
C02181,Katie Moore,user2181@example.com,Asia,2023-07-23
C02182,Chris Taylor,user2182@example.com,North America,2020-06-17
C02183,Katie Taylor,user2183@example.com,Europe,2020-09-18
C02184,John Wilson,user2184@example.com,Europe,2022-01-07
C02185,Jane Brown,user2185@example.com,Asia,2023-08-15
C02186,John Miller,user2186@example.com,Asia,2022-09-24
C02187,Mike Johnson,user2187@example.com,Asia,2023-01-26
C02188,Sophia Brown,user2188@example.com,North America,2023-07-05
C02189,Emily Miller,user2189@example.com,Australia,2020-01-26
C02190,Mike Smith,user2190@example.com,Australia,2021-07-05
C02191,Jane Davis,user2191@example.com,Australia,2022-08-09
C02192,Mike Taylor,user2192@example.com,South America,2021-03-24
C02193,Emily Smith,user2193@example.com,Asia,2022-06-19
C02194,Emily Taylor,user2194@example.com,North America,2020-07-25
C02195,Jane Davis,user2195@example.com,Europe,2023-04-28
C02196,Sophia Moore,user2196@example.com,Europe,2022-12-08
C02197,Chris Wilson,user2197@example.com,Europe,2023-12-26
C02198,Alex Smith,user2198@example.com,Australia,2023-08-07
C02199,Jane Miller,user2199@example.com,South America,2023-07-06
C02200,Sophia Miller,user2200@example.com,Australia,2022-01-31
C02201,Emily Wilson,user2201@example.com,South America,2023-11-08
C02202,John Davis,user2202@example.com,North America,2023-10-19
C02203,Jane Davis,user2203@example.com,Australia,2020-08-20
C02204,Mike Wilson,user2204@example.com,Europe,2022-09-04
C02205,John Brown,user2205@example.com,Asia,2022-05-12
C02206,Chris Johnson,user2206@example.com,South America,2023-03-16
C02207,Mike Davis,user2207@example.com,North America,2023-09-11
C02208,John Smith,user2208@example.com,North America,2022-02-28
C02209,Sophia Brown,user2209@example.com,South America,2023-01-11
